N,P,K,temperature,humidity,ph,rainfall,Soil_OC,label
37.5202551540764,60.80506235087197,73.58955895271897,18.23935607780909,15.75127260875688,7.522331217271355,80.74226559962628,0.7255484234679106,chickpea
25.6472136121692,63.932621988751,82.60750732973878,21.41202323250075,16.0716213990776,7.020967119470923,63.19385666912275,0.6177946401590482,chickpea
60.048048576645954,55.5767403682092,75.6571953150576,17.315891470265655,17.90282858448891,8.896190744052197,77.97011238693594,0.7934326308633598,chickpea
44.50423098555319,63.12849521216158,75.18545996097217,16.697881217410888,16.059103732148813,7.9660059743738545,56.66187248192604,0.9633454017908548,chickpea
41.38350122132185,60.80540219139898,81.22159347364749,18.884369486110867,16.25933711345885,7.256811497340221,80.74759930247018,0.6874560777199981,chickpea
36.204356058216334,53.43375021265806,84.92810949034998,18.92560038854221,13.11541486401363,7.219215284996353,95.15914976518869,0.7552697005929386,chickpea
50.20145015472974,68.63216543788671,80.93767430352916,19.239471234990862,15.927012492920603,7.231056014468521,91.18132929949338,0.8277683469962507,chickpea
11.082308032976488,60.04618759323236,27.41959803080843,15.771939693959672,20.00098538124106,5.6545244403481325,122.35782080267887,0.3119816849793377,kidneybeans
27.49090578885813,67.52319370247784,9.78801868436208,20.6255079582183,18.719242125253867,5.669288881684111,100.99140884532277,0.5219105517604918,kidneybeans
32.4549795108188,52.49433792341633,21.688544956279728,22.0287878641233,20.12876982786416,5.949137278147283,109.83226294341652,0.7408399790449911,kidneybeans
41.550953523129394,65.64463791792821,17.674657691477545,17.4464891792346,23.623707162389064,5.998906543125944,149.69865053928248,0.860947398601465,kidneybeans
9.938780107380357,63.023248140369006,19.34797398843518,24.68571640253902,23.19183726443509,5.894366743308533,73.14211936831312,0.3445546718910828,kidneybeans
19.11367034493076,68.9325519220143,21.475601803961844,18.08817206128228,16.317257006423507,5.959648500630722,155.6920682024231,0.4986355124179879,kidneybeans
25.230584483750945,63.71109736406129,18.421293758894485,22.06841477489501,20.650521108201733,5.682677413334827,44.816715939599504,0.5521810707762749,kidneybeans
29.870902599662337,79.39218869715272,18.4842693256675,18.45688578776897,28.417296717708915,5.351857491968304,108.4852858390825,0.5225513084089024,kidneybeans
24.949317922806387,58.03028892455699,13.121943669838387,17.871393055346942,21.146532809681368,5.628537158535155,140.06836530795078,0.4566321315080862,kidneybeans
18.635782631973107,53.03475625356337,16.85957016327528,22.332132791028474,23.082596376214784,5.836614484167912,132.89855758969605,0.526603331629056,kidneybeans
30.814190163401506,58.091153883545424,31.45937741624121,21.597404583948705,16.679362889578698,5.944110736406094,140.92803196541718,0.5411882133235901,kidneybeans
21.43500248342641,56.923942716476816,17.18504410864875,16.975265269665588,21.45112647474109,5.672113455209393,94.14372959782536,0.7404900904506064,kidneybeans
31.60825656912548,84.19014352025715,12.307597808717212,19.51109243622724,19.74196621490626,5.839947080067071,143.89529927871862,0.6491949849331423,kidneybeans
19.25789043814275,53.93050660872858,16.965619080316735,20.026505500936384,19.891789574496027,5.824950956501457,152.05888939190322,0.7013241660853237,kidneybeans
14.310905739363896,75.36812995293366,24.06493327983987,15.8788831293803,16.794477306130112,5.926388449217243,74.60683113966326,0.5908004257449689,kidneybeans
0.796386516135076,71.13989707891749,19.525976951244008,19.23087026015913,23.14382797542304,5.881636318226766,70.29817512588473,0.4104738465081929,kidneybeans
16.23213655280564,74.76950102536644,17.90126505487766,20.89371011117262,21.55440111775098,6.044692016514429,123.11477481032884,0.5687388418822602,kidneybeans
35.86805896878357,81.43507886618345,11.88344271181334,21.109022411965867,17.219836793513068,5.82289740187246,95.12833435860072,0.5917640367207,kidneybeans
11.168862204047592,47.14882766461413,20.75242775088132,21.68806002157037,20.686346375266908,5.689197546293062,131.97561423062015,0.3692840671397018,kidneybeans
23.40688754737708,65.69010071613803,22.928233390276294,23.426340726165886,21.314973792905427,5.926370889622727,109.50397569280776,0.4953962141009788,kidneybeans
22.52234032709418,80.36411045279789,20.67319028106469,21.91731791017763,21.6907758430675,5.898736574786109,56.39704481237493,0.4542190503485147,kidneybeans
27.94302159271319,63.43779497718315,22.6218786595882,18.29049993566992,14.687451027642762,5.652334969056645,144.9449853286555,0.5455735155373975,kidneybeans
23.74277480939062,72.92316596791126,17.541143624475346,19.09087216834873,21.97575329214912,5.433263935726727,87.05850463135889,0.4269099256072694,kidneybeans
38.59667916323029,61.92531187301135,23.499958310511133,17.98033197187476,18.674196574805823,6.121364443483615,111.25977504647112,0.8630654228109534,kidneybeans
8.773023136157505,70.71865304132916,14.280490217439242,20.57410616375813,22.811785091367906,5.764387605383036,87.70710158841129,0.2236744915039918,kidneybeans
27.928412830848643,77.94752303045736,22.076769997244305,21.971787244094667,22.150713397477983,6.053058668002966,139.25144775414523,0.3388482909607613,kidneybeans
25.18864701286892,63.77554196203253,16.97445404917421,15.028497199500258,18.240637343169684,6.051218873124951,103.43494038421288,0.6452032223066887,kidneybeans
32.987028340138735,81.07612078324087,10.759013159777318,17.952319991081197,18.46207445458077,5.568287259671429,85.60127924494385,0.6173898659423718,kidneybeans
34.36504269379958,61.67500432519198,31.910212476693506,17.601460871689902,18.998776395746425,5.599739250339378,79.65220617434258,0.7077699637001975,kidneybeans
24.56400589140792,74.71975020191176,21.184678134289346,17.34425989487445,24.156392545659163,5.651832307811877,95.02215545107468,0.5749754814994149,kidneybeans
9.000604467099258,76.83939067335713,17.430007949373007,24.105260911886063,18.913318274723075,5.752562496212736,45.5502933925952,0.5603120494269163,kidneybeans
38.94387880112392,75.2862383448362,14.719985027375785,20.28248376771586,23.859693649941267,5.573935578401625,119.34568100414172,0.6241282876972637,kidneybeans
47.25920059961186,69.58594792381113,23.03253353598773,22.04173434633558,20.74239689155796,5.907066363871735,61.77615423653343,0.6479296622627249,kidneybeans
5.03391421551184,71.84955954397081,21.50236901261501,20.48189603111856,21.95286526390303,5.56586006729574,97.71692420335668,0.3334021538351214,kidneybeans
2.5202548879236204,64.25545414699292,25.21912286385608,14.9656746968393,13.20573243471886,5.587808731120989,148.49950688790565,0.4051878439838031,kidneybeans
32.04940910356988,54.28965107492538,22.865687299216653,22.50729635390084,19.710455261719986,5.971775320040691,122.05018150997772,0.6063097707481172,kidneybeans
25.42171392597585,64.13851141535929,20.316544173598206,21.93075328657708,22.741246034085453,5.787108788662521,153.5336152600833,0.427635474690397,kidneybeans
9.265429865699389,62.201319125180746,26.74757801445196,20.01926874408599,15.587618468187944,5.755119695419833,148.8866828519501,0.3591419330909941,kidneybeans
21.478338168342106,63.11659923170994,19.218195619270283,14.746986236341945,17.639668587965634,5.479068356966591,103.67462259828642,0.5705201308100428,kidneybeans
6.604518973406829,83.5155160277636,23.15732214030981,20.12027653565297,18.584653919165188,5.961709741400663,109.4706375010422,0.2872825251015261,kidneybeans
10.055470869073606,75.61916816262826,16.633599878496653,20.33472900068164,21.90626473642609,5.762654993742624,90.2179497873326,0.280415270334489,kidneybeans
29.28374367932728,62.436965713883474,13.885046493126664,20.280180223180928,23.37306500866473,5.4313345016462025,129.3762771302716,0.623758108710668,kidneybeans
23.096454372225427,67.12027371957066,24.960435522104945,21.82765079919836,21.50015152101673,5.9869151358042,127.91519440185638,0.6316524588119237,kidneybeans
38.34305353659177,55.57993641260153,16.30803659767218,15.323674320616702,25.098159182630656,5.643836634753586,113.8204463383017,0.641461597567343,kidneybeans
17.4033885493383,57.02033258574732,16.958227230553774,19.99163761566865,21.83500790359369,6.031491890982381,83.95776820515651,0.5168472838394991,kidneybeans
17.396967450728408,79.86615313051024,20.69886175555333,20.457017595277865,23.09741667757253,5.525424253194966,113.49366349428315,0.483567492009788,kidneybeans
1.195880805343233,64.67924449449127,13.554194624375048,23.85314806133515,23.841615427591616,5.708983283998125,91.41210053703936,0.2209118092325381,kidneybeans
12.029747226614145,68.92193403784852,22.84890615934668,23.738471406576927,23.808509346535608,5.800628304046767,59.48995912945001,0.3151995089367222,kidneybeans
31.409436041719328,58.885040340477296,20.197377218441417,21.268503492936613,24.5271963866624,5.525180253254643,105.6066349839804,0.6720088974191294,kidneybeans
8.317219705794948,80.00498393149876,17.195711660533448,21.86419584429164,18.91557095192367,5.750791800199794,120.2825055242388,0.4509243388071299,kidneybeans
8.755571498394199,70.22847683326135,20.452388229705264,19.061946829898464,22.27405587154653,5.939280956752818,105.50304391793776,0.4749199251437704,kidneybeans
8.086770559258051,63.54390271967082,18.46971738105744,16.216339277404973,20.0144560925692,5.3646459989208175,94.55440755721708,0.4576517394720345,kidneybeans
28.68273391481268,70.61596054608077,20.149549575399345,17.45226927153593,27.182192854482075,5.598913075693337,82.44570675446917,0.6964334590096465,kidneybeans
13.789256415979516,79.79519575154494,19.113607073763784,25.56456690638287,25.62102466968687,5.725522767420346,34.77663680089401,0.3427298843838581,kidneybeans
18.50737032459772,60.61165450511975,11.93941364962112,16.57599532875782,20.0590207359671,5.6397768345771775,98.7681625366542,0.5690846128315548,kidneybeans
28.066987509804623,67.49973508336552,10.366903756815136,20.200756322784347,23.12317137722325,5.374031774736471,105.26817457195013,0.4969600785879044,kidneybeans
36.609561164905045,80.42475806743614,29.910333672326885,23.258392096285217,22.14738160863738,5.9734685638654375,46.735035936847154,0.6323189388464495,kidneybeans
29.258241249471528,51.50080512062657,13.47837441531798,23.43199226437508,23.93287378739672,5.837778394625072,95.99675322825416,0.6529929866376178,kidneybeans
12.225250290434966,66.43562774217332,18.33700270905437,18.91292560701159,21.03102819300737,5.658730103880103,138.69079021832258,0.4198554282489747,kidneybeans
24.9121549590204,55.60499751890328,20.579151122397224,19.252143877154296,23.194852752108183,5.670509998088937,96.13446580137298,0.5528004352773171,kidneybeans
7.479630985318612,61.34036792438416,21.294828358365223,23.26436847824992,22.73567022646786,5.995118428946673,101.87346252009029,0.3893333960331316,kidneybeans
29.392178923721232,63.81075460028049,21.297670640219604,18.284031260078045,22.14557491908212,5.711270745072347,90.00677066771748,0.6980968396441328,kidneybeans
12.65269459588966,69.00447674881039,24.75171109663769,21.8147948743346,21.072854302816925,5.590625608469382,137.38605864585486,0.4619867762675955,kidneybeans
39.34333272356276,73.2632292507281,15.449989001341152,24.65286387433499,19.68752572908302,5.680079012371761,56.60047349382592,0.7686405702746893,kidneybeans
26.456004104617488,71.42955148240031,26.76159813373301,16.542710039374526,25.168467879426764,5.581191670205419,136.58502784414267,0.5762176099858153,kidneybeans
33.41286896038031,63.32779249978063,18.350851238942926,18.57894036443657,19.43911921802128,5.855723139827994,134.7211098533558,0.622327189026802,kidneybeans
20.62834821561573,71.79239458420568,10.53616927908264,23.06834761205792,22.936379842883746,6.057908714787076,110.77964918959678,0.4951661518657032,kidneybeans
32.85252492919909,66.51977575317348,15.688898375563742,22.46541521489574,18.30154224751729,5.67877786070506,62.62431894020907,0.7619489648279038,kidneybeans
13.989372485470668,76.62522941223726,8.670340762713098,25.61687429503238,21.194217714377256,5.725001537401324,157.09729030783657,0.5585837561456368,kidneybeans
9.735836251899876,70.05134298297222,28.611229602123743,23.69837665457393,25.960239166157667,5.911088127481988,100.41230374244498,0.2698566499570291,kidneybeans
37.949002579475376,54.77107419671926,22.82380874817519,20.44286386510925,19.001788904822348,5.905536039298305,107.14003140324424,0.6725175244599997,kidneybeans
0.9044900948692768,56.97802047715237,17.95741285668161,18.859582662049693,19.44115573872547,5.895462801582751,153.28699063321244,0.53010194245472,kidneybeans
9.887244233419962,55.92078166653555,17.405300512762246,17.311423899640964,26.215361951926205,5.535513811954045,111.10539425207612,0.5619247981657765,kidneybeans
19.835324158140192,77.25942646765871,19.78268223311972,24.330442727685625,19.792106573715174,5.63851995737266,109.32381929532572,0.5547633389473176,kidneybeans
19.030714570820034,58.31738141395995,18.5138541056589,19.079450167114206,24.43587701058048,5.5518644976173865,68.46434993976318,0.6035971771263621,kidneybeans
9.47848240066812,74.80392248103708,28.980034344376488,20.09218197838515,22.10659752538996,5.674161300510426,70.82802804417791,0.2734907956088023,kidneybeans
33.57409898130663,75.01584740862373,21.33339984765741,17.847298410581278,25.10607380547714,5.7990838094534505,71.38699347449085,0.6539034634505517,kidneybeans
25.20007483954521,72.94755552929303,13.42730586652432,15.111805375481968,19.279347372691845,5.881878869360973,85.46621001657975,0.634751904970897,kidneybeans
33.68160217549821,68.01422185228178,16.54053875839991,16.620727471902626,22.346135067524337,5.846160532785214,76.54696501080363,0.9437297016400024,kidneybeans
6.50348748469612,60.6978226289161,15.815625241269004,21.533725519881006,20.137949813335087,5.857878627877502,110.07499568198364,0.282117216094255,kidneybeans
25.52544551780465,77.92875974112951,10.886346316563898,23.83176901722128,21.814715002004707,5.8737359778526805,84.79611352414075,0.5592970906769119,kidneybeans
6.960201403196812,78.9078268204973,13.441718143580957,23.071388387967108,22.51824994281712,5.774987786087826,105.06019502599612,0.3432917066597717,kidneybeans
-0.2596420888037505,53.19831409297929,17.017227249116456,22.036991532128447,22.32923969071045,5.917670736313005,142.96520863386337,0.1122313016754033,kidneybeans
15.981131218269446,57.26590201410008,12.961910965029976,22.184400888720976,23.79178600483627,5.777460099946262,146.19891259244525,0.3254886627077686,kidneybeans
32.803934168154264,64.9578276755451,27.659484419253022,24.602869072646183,19.43400449709409,6.069895652671545,111.64855736985704,0.5423538361872764,kidneybeans
36.08033740778252,67.76175541101877,17.435709209705884,22.8196334713314,17.824707270659616,5.571251043366799,147.2780387072986,0.7054810652447194,kidneybeans
-0.1982498010624098,62.45702357053724,19.122104250072866,20.711932807767475,22.96478870512899,5.779095568862942,119.82288956779742,0.4780027988788753,kidneybeans
17.32028373365406,73.02831417661264,18.97715260884926,16.606253566292736,18.543852742797323,5.978099628804541,113.9515821223865,0.6472826313647558,kidneybeans
19.5123357020654,70.75895819680902,27.202714964563405,24.31714159879292,23.72979441093496,5.59780330785615,87.85591630088585,0.5522093667054734,kidneybeans
14.861090006912022,65.1980710484252,20.82709954715488,18.279519192283324,22.73985533695536,5.685761604890557,116.63918919230213,0.3365792554609773,kidneybeans
17.7741001744031,70.99249041148724,23.22054967007864,15.793754457310152,21.8290225217102,6.102204799142136,117.15357984535726,0.4288244049329816,kidneybeans
42.55166418679969,77.73949814740644,14.049141728127417,19.165795614332367,22.385123160021493,5.8383327009005725,71.37306575011463,0.775408772156714,kidneybeans
26.31171962984224,70.86163707499239,29.434979770766084,19.84828341101485,21.191959286566192,5.931869234167933,69.72540276228607,0.4136883815687202,kidneybeans
9.509641570099529,66.06501274748997,16.659578842423215,19.30038779086829,21.594361441772183,5.703593142635469,124.44154992498092,0.6620229208696446,kidneybeans
10.753496422692525,56.44768709703839,20.42496761914188,17.57556898110253,27.92373569658233,5.475321943406128,81.11149045996855,0.5210780096929348,kidneybeans
28.917741714118733,63.76642648862455,8.684944618814528,20.96324563167208,23.48949895104186,5.873532282155133,69.21602265005946,0.5848979387554527,kidneybeans
38.5647948699292,61.33000253716622,13.69784418489192,22.139016994296192,20.354020966675456,5.497084978528126,93.77168674754589,0.4511431216603466,kidneybeans
37.3127783095422,71.62681030979905,29.43749623498657,20.02879348013984,24.2580885114372,5.949110796503065,80.26446971815203,0.7794175577922317,kidneybeans
18.24489293712036,63.93830023404429,18.33995866926442,21.09371835340898,20.731321675613096,5.65451315545238,129.93424894574778,0.5882873000517294,kidneybeans
25.068644784712887,58.5877669368622,19.98676558625351,17.496316157576903,18.361606461645795,5.71614330878692,105.59640234687252,0.6921642537277853,kidneybeans
6.926053403155596,67.39735025828627,28.35276652388051,35.97387404867071,57.15411658894946,5.96291753979352,120.20821209546956,0.1973982792718545,pigeonpeas
39.77100586967512,60.43348073404771,26.23519581638216,37.11478169418151,64.12946672701487,5.243455177319168,177.82582934769388,0.5894601252024123,pigeonpeas
32.24815914778725,70.17762344299925,18.63382661172787,29.292579572704696,59.92695158227383,5.919258757311913,118.75419617455752,0.5925167395819257,pigeonpeas
17.52174545396126,52.97635416606529,26.306501977665803,28.34629741745828,44.33003925126767,6.161891433870802,148.4348864644185,0.5262745655985087,pigeonpeas
9.42864194099473,75.14772005715925,19.462209905226256,21.688498075021577,53.58775109691906,5.565837932163767,167.0649505314881,0.2848059464858475,pigeonpeas
34.187249902103,70.8680842563129,22.698608350743445,31.20990506915664,42.324704301079095,6.3705326230268335,147.54282261550853,0.6960277541729304,pigeonpeas
41.464732854931846,70.73240520647578,20.66209914359255,31.860284137041813,46.40103440574415,5.857980515824505,147.48923487033957,0.5520056867767863,pigeonpeas
41.572127271044,50.69028325100682,20.131492573790165,33.65812227416023,39.08728438281134,5.806332111492429,201.0253164275504,0.6855589927597123,pigeonpeas
37.232505630558514,61.38050589419585,23.349086157894973,29.72042758047469,64.06053271694553,5.821006468871594,93.3958558458067,0.585428935749654,pigeonpeas
31.67778752867281,57.13632815112752,18.65086222383714,31.33514799161886,68.48748172240663,4.734207347318696,123.93889532671152,0.6275326944433661,pigeonpeas
31.24181206434245,60.269866668574096,31.150415199710032,35.32579750505626,71.1921928888548,5.279805207442698,102.86401702806177,0.6949843845606684,pigeonpeas
15.512304059986144,54.34154296686254,19.175181533703192,32.519921136609135,37.15726054214079,7.489426045780592,176.65514097293084,0.3547238463814127,pigeonpeas
25.85531941562452,74.34073073576715,20.670450747033275,27.43383074071271,50.94020027455651,5.868896142267492,89.06019494020819,0.4319075152139652,pigeonpeas
23.28394540968993,74.56035362831518,19.92580410867664,32.460569509870574,57.04709014879437,7.292617918948548,132.61721316055278,0.6260181146496786,pigeonpeas
27.733295370590906,71.81743665955113,12.711356519964426,30.29993471406833,57.7195276583963,6.248482452884382,115.06684045803298,0.6595380278983349,pigeonpeas
36.38261823614941,63.09400929525887,22.24437350971865,29.164223214838128,33.574236884595706,4.687607217358513,86.60075683610313,0.6302779840368957,pigeonpeas
13.203485843308194,60.8360709124032,15.147694440646095,22.726912285090407,38.74491252232344,5.192525940837166,186.9881831933696,0.653333703330046,pigeonpeas
-1.9179254874894625,70.35730322624383,24.38265776667,18.78338399121867,34.03159465851667,4.925260175838122,113.73253456165943,0.3474970229986894,pigeonpeas
27.853988759547008,62.79069150595408,29.60118828739567,37.33839270344316,36.58191633686404,5.684320472883862,174.74667142055384,0.6784711039958574,pigeonpeas
20.00428283300206,65.57774554636852,18.220558957120893,23.98423675824942,41.43883110461197,5.616254604314841,114.53009712567524,0.4745417936017777,pigeonpeas
18.20325599922082,63.74056650851914,30.23019479416067,17.18230105424601,59.47112553991068,4.790277412255107,203.0824254010379,0.6959344921973111,pigeonpeas
9.850246065733224,74.33828717397752,34.23711805803563,29.63069481666381,49.02288660643683,5.654125594841168,199.00951429288705,0.5216191346839143,pigeonpeas
6.851752840427212,50.76753629202084,11.949340982545806,18.266566841509,46.42268100697725,6.396079837616934,192.32016881326496,0.449735606899823,pigeonpeas
35.832981017185105,75.55525022550498,15.739824055880517,25.17509244913408,51.95853691513821,5.749816760134301,127.26660453158912,0.6652428309643074,pigeonpeas
16.016161494945514,74.50276706937345,25.543979454350133,19.574545824660625,35.68388462248651,5.023586978051171,143.2306660137243,0.498757433886041,pigeonpeas
27.66024575804737,71.42931819258851,19.350568767328745,19.836809681314744,44.62787435413493,5.548344227835349,137.40980776900153,0.7559973124321322,pigeonpeas
35.377411726421315,69.39857600006926,20.333411126762883,25.980845593906448,47.82729129168813,5.955208387594592,184.18783063573252,0.6494623192875498,pigeonpeas
6.488923659587988,65.21112083055905,16.982317143612466,30.172779326361603,35.87816889014864,5.745516546437475,168.66676296222667,0.4305226708065197,pigeonpeas
34.02779036355121,55.85849231551818,19.967351212372886,33.39625932330539,33.7291140191883,4.514118295657932,136.11904364177423,0.8016003105811889,pigeonpeas
1.6669018769150208,72.46498445357939,13.038824345964276,25.046898337538945,47.07717931148663,6.552301833991616,175.82244369310823,0.1903993668550561,pigeonpeas
4.678268553001511,71.96529313273989,19.707240663233463,29.133730727478003,43.42294528184824,4.637346050884411,83.90671421961292,0.2344973676358868,pigeonpeas
23.42150724860288,65.53768840618336,17.577527756344292,29.71204656321977,61.61910345487684,4.741245838705754,138.5206720997043,0.3813066600538834,pigeonpeas
36.73055065007384,65.60836057847129,17.994769172784178,33.054471093403464,65.29581408928088,5.395169173763842,110.784583454141,0.508114267345355,pigeonpeas
22.812547698455504,73.07728474447643,30.28413982911508,25.11159596273345,45.751024762281325,7.112932482145135,150.76847981192114,0.6802376121301752,pigeonpeas
37.92328568272906,60.382244513508006,25.65141239030672,33.72394632330074,39.78531780890088,5.584239199240608,163.8110767236814,0.8615693477186185,pigeonpeas
17.515383757139,74.39711407347635,23.45347392262252,20.09783113986039,34.641763893148166,5.580927061753419,191.0270860299377,0.5547696219910976,pigeonpeas
26.765079771651155,71.25729746442677,14.59881567332042,30.14050087451941,35.98765689338081,4.681422844814272,76.98636654022607,0.6644281123277097,pigeonpeas
15.0011159105485,66.93873228527676,16.472477123569373,32.05169829243363,33.900985044864754,7.203979428420042,159.5414371922957,0.3548175123904282,pigeonpeas
19.583162335036285,73.71373632776154,20.42607121376781,17.939860934815968,36.635539490954976,6.669065789252067,98.20711457529632,0.2451492477321863,pigeonpeas
36.97432081556296,56.18990038696536,18.37282909939411,33.36366927549746,30.886333627628225,4.985674218923759,108.9864487314746,0.7448412994822462,pigeonpeas
2.4473838549875886,61.91098264790599,14.28497570661254,36.324552358790825,32.405741275316,6.425690641942577,155.05883897558147,0.3522581930489574,pigeonpeas
13.031082474418202,59.72840107705393,27.601248585638032,29.7982852978376,41.921416445170095,6.075169249277287,196.3421234656757,0.3847740691718559,pigeonpeas
-0.83875666167354,63.43645783500492,21.080289286277083,33.65626881812981,48.542374172625806,5.861496505776,115.44962364644871,0.1052621798995169,pigeonpeas
7.624029237395993,76.15865607191238,20.40609175535017,27.874187772857148,49.70568956703982,5.98979814039529,122.339649755631,0.2373222127916739,pigeonpeas
4.239056298938301,77.89328312277672,30.135054602321738,17.52646997700292,33.19332890465592,4.561407808483051,163.82064895975944,0.2713308766254555,pigeonpeas
20.99625272950636,72.24276605129646,20.11173826985057,30.76334570925432,49.30802205162537,7.095157072755505,71.66691356522531,0.5584690390905139,pigeonpeas
21.18433926131605,70.72404649592825,16.568627946894974,21.985267655010617,46.25712273125607,6.164686164856764,193.1444532407137,0.6526217031325067,pigeonpeas
31.1479460961552,55.129362958489295,17.86012585092571,31.36408974043644,54.746262029345736,7.0480887255653295,176.3104994646884,0.4158784396747296,pigeonpeas
4.239886331937282,62.951801743578784,19.953443252410786,28.613058973353976,65.94446174036392,4.940860800109494,151.76633441697024,0.2366823807271481,pigeonpeas
40.91218126015654,63.2152416509581,18.562451650023164,37.51706365852088,38.59892679059231,6.377667980871575,125.28187189903424,0.6150791938112836,pigeonpeas
5.426267923785599,67.32092470254155,27.04712057761232,19.28561252805857,55.1703927048336,4.888578029662433,169.5076526496535,0.259901604597809,pigeonpeas
23.13140341746733,71.5959488616862,24.2134534731858,21.83557968265666,35.0464138623051,4.557132889556529,180.7408292891472,0.6950332378764433,pigeonpeas
14.252213258256225,66.9181174287874,16.905029801492677,31.59818097682344,55.25703137499479,5.614638166684032,114.5513417135718,0.4173545783518663,pigeonpeas
3.262208425938092,48.42093441471541,17.834073466448515,32.090404285208294,43.838380447955885,7.117338734194475,117.7331740261966,0.3991572762837788,pigeonpeas
4.367048408643838,55.03197678401297,25.61942944433487,25.63940014964413,44.308519135192974,5.111186528784676,192.9617161797504,0.3363451235992261,pigeonpeas
40.51809869563924,77.34970134563828,19.143887560506464,36.67850636934977,34.68087800471005,5.5674932506121,202.5371156294308,0.51531952734201,pigeonpeas
9.300641372305234,75.09321403444933,13.800398104505236,30.149761695177936,37.950888789492986,5.286776120398557,168.89893339525884,0.4447159168675059,pigeonpeas
7.324645488230177,59.7991666186851,25.567759357932943,26.278643536873563,47.08321500179243,5.972648657985382,176.95659238483898,0.2312864014242355,pigeonpeas
19.48360815789573,74.08189765693164,20.16659729406109,31.69634048142481,37.0089576482118,6.615829073066241,85.37203626137328,0.3988530891309712,pigeonpeas
33.46222775283674,70.44626911541354,16.449183025532044,32.85212323296071,30.99636551992268,4.882923680602315,92.85613670552898,0.4139019885723375,pigeonpeas
35.423288640641154,73.15320770220276,25.91512400675481,23.9525250297824,48.8984347938984,4.6518085288490765,180.677698157516,0.8806274563300963,pigeonpeas
21.38912149250072,79.17352417988143,20.08035712790668,36.2900061121274,34.594873014547936,5.219134738382393,147.67309836777585,0.4655013368434608,pigeonpeas
41.29911700384385,83.03404871628524,24.97002375640116,28.498513039755373,43.46243550778168,4.878250670677436,207.12033510956755,0.6184860603858091,pigeonpeas
13.38353715981819,78.23041159324094,23.925689908831863,24.341061890812668,57.8957004547256,6.298184591833867,108.34635459173803,0.4721601774263956,pigeonpeas
32.512022391820146,79.3285516596425,13.28504520651346,33.27423441280493,47.2825105198084,6.906409922741573,93.25608284450374,0.6043391008562181,pigeonpeas
11.81562554166756,80.14378824679717,17.033860751831277,20.36693403396063,64.65904639378779,6.760447964765504,186.61508601024383,0.2842018587029621,pigeonpeas
28.57581053400333,76.83062120346872,35.42710391225985,21.08932093038312,62.83891112427223,5.95153649340813,194.7305568437405,0.5444153937605282,pigeonpeas
31.35942175233073,61.62535486989406,17.079793608446256,30.576367875012835,59.06070929284318,5.638852964682055,176.93692235953966,0.6313334127908242,pigeonpeas
18.98514386960374,75.22687972071232,14.7285312606783,35.378634693728074,42.42229218491562,4.861809704307681,163.73515054710202,0.4755482932468758,pigeonpeas
24.76136106532333,53.56373121696963,25.594867511813423,23.567373063742817,46.120626727234544,7.38889695632914,136.648269192829,0.4584004180596547,pigeonpeas
-2.9286362278128752,52.912983462287656,22.575918459853582,26.28056358638495,41.28224859230232,4.643354186163722,103.62004447842068,0.3413449720830916,pigeonpeas
10.813719144236163,79.14932152565524,16.853093564616906,28.9703221817672,67.24882539215267,6.0766124576186185,176.36929817261208,0.1228192010059631,pigeonpeas
1.965900466731389,70.67403154586766,16.085013535984313,17.04685262002737,57.89794611318189,5.067976261324614,145.40963554616835,0.0801802468289828,pigeonpeas
35.69266685238433,76.87592727557485,24.32491989466778,29.871054864370187,71.05997732744669,5.518826352209122,207.88361833480008,0.7995637795672095,pigeonpeas
-3.815305639714758,56.47699119152137,18.236120142713617,22.7068202090923,35.42310045542501,4.705080586905053,131.2258107007076,0.515328974535351,pigeonpeas
23.501413461973907,73.76123981721472,15.585475361229744,36.16305139332801,56.65580161493301,7.302428889649243,152.61762818997238,0.5315332567205783,pigeonpeas
21.282068178196056,56.233057149882725,24.58297466444652,29.53841442427269,37.2966170058253,5.599578132384617,180.9323846714232,0.7140930664706684,pigeonpeas
5.492562383536656,70.76816424571538,22.180487326666903,36.779896849695945,59.31223664757393,4.7775130850463,99.92139114730604,0.220274681275468,pigeonpeas
24.64086184849593,74.25014626471585,10.951817753434124,30.27350111926336,68.88253199895573,6.411960813060757,160.00045143878108,0.8277010502690391,pigeonpeas
27.080218930943737,60.95814905905197,17.784524628605737,29.142910693978376,36.92148350238961,5.420238742955156,189.97970033748751,0.5201190262896934,pigeonpeas
34.34606501530578,77.74008122133077,19.58654517023024,22.711679037460875,62.00947674108409,5.787829647871969,89.70100744966886,0.5999965486359505,pigeonpeas
29.36874985292242,68.60089594867877,21.624961972695168,22.995798197207648,36.16596136659001,6.881829048528858,159.48269294653898,0.4553158041116871,pigeonpeas
7.247791350355278,72.02176278830487,19.84800502939844,18.49352217404104,32.63915268514182,5.933549231763601,163.64341685069823,0.1480262868163491,pigeonpeas
40.225066288643696,59.39334377139567,16.744611186749708,29.969224084040604,47.27386611579387,6.355672012338013,166.10299214073237,0.6938102594563994,pigeonpeas
17.191505379863507,61.92000571605658,8.905265140280815,34.843009422971015,52.152208479512495,4.818234546617372,190.5464458372749,0.5176750065297595,pigeonpeas
14.045919987787371,57.74822730369288,22.96980462883209,21.337151103442466,60.12753007443517,6.851926563112614,133.97063608704138,0.3522524252573444,pigeonpeas
